case_id,language,case_type,_source_file,_source_path,_source_row,_encoding_used,_is_empty_judgment,_duplicate_case_id,_duplicate_judgment,char_count,word_count,token_count,length_bucket,routing_decision,annotation_state
DL_CRIM_000033,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,442,utf-8-sig,False,False,False,13467,2538,12514,8K-16K,chunk_candidate,partial
DL_CRIM_000034,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,443,utf-8-sig,False,False,False,14340,2501,13210,8K-16K,chunk_candidate,partial
DL_CRIM_000035,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,444,utf-8-sig,False,False,False,18026,3266,16612,16K-32K,chunk_candidate,partial
DL_CRIM_000036,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,445,utf-8-sig,False,False,False,10693,2131,9887,8K-16K,chunk_candidate,partial
DL_CRIM_000037,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,446,utf-8-sig,False,False,False,9568,1792,8840,8K-16K,chunk_candidate,partial
DL_CRIM_000038,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,447,utf-8-sig,False,False,False,5137,972,4669,4K-8K,direct,partial
DL_CRIM_000039,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,448,utf-8-sig,False,False,False,5157,964,4706,4K-8K,direct,partial
DL_CRIM_000040,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,449,utf-8-sig,False,False,False,5883,1065,5449,4K-8K,direct,partial
DL_CRIM_000041,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,450,utf-8-sig,False,False,False,6704,1212,6169,4K-8K,direct,partial
DL_CRIM_000042,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,451,utf-8-sig,False,False,False,7906,1386,7367,4K-8K,chunk_candidate,partial
DL_CRIM_000043,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,452,utf-8-sig,False,False,False,11670,2152,10743,8K-16K,chunk_candidate,partial
DL_CRIM_000044,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,453,utf-8-sig,False,False,False,11638,2187,10749,8K-16K,chunk_candidate,partial
DL_CRIM_000046,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,454,utf-8-sig,False,False,False,11361,2161,10499,8K-16K,chunk_candidate,partial
DL_CRIM_000047,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,455,utf-8-sig,False,False,False,11735,2128,10980,8K-16K,chunk_candidate,partial
DL_CRIM_000048,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,456,utf-8-sig,False,False,False,11978,2327,11063,8K-16K,chunk_candidate,partial
DL_CRIM_000049,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,457,utf-8-sig,False,False,False,6261,1136,5855,4K-8K,direct,partial
DL_CRIM_000050,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,458,utf-8-sig,False,False,False,3666,639,3347,0-4K,direct,partial
DL_CRIM_000051,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,459,utf-8-sig,False,False,False,11636,2154,10661,8K-16K,chunk_candidate,partial
DL_CRIM_000052,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,460,utf-8-sig,False,False,False,26518,5122,24352,16K-32K,chunk_candidate,partial
DL_CRIM_000053,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,461,utf-8-sig,False,False,False,11763,2245,10752,8K-16K,chunk_candidate,partial
DL_CRIM_000055,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,462,utf-8-sig,False,False,False,7930,1426,7234,4K-8K,chunk_candidate,partial
DL_CRIM_000056,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,463,utf-8-sig,False,False,False,27831,5273,25813,16K-32K,chunk_candidate,partial
DL_CRIM_000058,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,464,utf-8-sig,False,False,False,5917,1075,5463,4K-8K,direct,partial
DL_CRIM_000060,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,465,utf-8-sig,False,False,False,32573,5962,30155,16K-32K,chunk_candidate,partial
DL_CRIM_000061,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,466,utf-8-sig,False,False,False,19183,3407,17760,16K-32K,chunk_candidate,partial
DL_CRIM_000062,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,467,utf-8-sig,False,False,False,7051,1304,6516,4K-8K,direct,partial
DL_CRIM_000063,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,468,utf-8-sig,False,False,False,7812,1461,7293,4K-8K,chunk_candidate,partial
DL_CRIM_000064,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,469,utf-8-sig,False,False,False,15396,2815,14128,8K-16K,chunk_candidate,partial
DL_CRIM_000067,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,470,utf-8-sig,False,False,False,5657,1081,5212,4K-8K,direct,partial
DL_CRIM_000068,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,471,utf-8-sig,False,False,False,32592,6237,30007,16K-32K,chunk_candidate,partial
DL_CRIM_000069,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,472,utf-8-sig,False,False,False,32485,6123,29811,16K-32K,chunk_candidate,partial
DL_CRIM_000070,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,473,utf-8-sig,False,False,False,11220,2087,10330,8K-16K,chunk_candidate,partial
DL_CRIM_000071,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,474,utf-8-sig,False,False,False,16492,3086,15074,8K-16K,chunk_candidate,partial
DL_CRIM_000072,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,475,utf-8-sig,False,False,False,25749,4650,23687,16K-32K,chunk_candidate,partial
DL_CRIM_000074,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,476,utf-8-sig,False,False,False,6363,1158,5788,4K-8K,direct,partial
JHK_CIV_000001,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,477,utf-8-sig,False,False,False,2841,478,2591,0-4K,direct,partial
JHK_CIV_000002,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,478,utf-8-sig,False,False,False,1584,244,1472,0-4K,direct,partial
JHK_CIV_000003,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,479,utf-8-sig,False,False,False,2363,416,2181,0-4K,direct,partial
JHK_CIV_000004,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,480,utf-8-sig,False,False,False,2729,401,2516,0-4K,direct,partial
JHK_CIV_000007,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,481,utf-8-sig,False,False,False,2962,495,2679,0-4K,direct,partial
JHK_CIV_000008,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,482,utf-8-sig,False,False,False,3154,483,2947,0-4K,direct,partial
JHK_CIV_000009,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,483,utf-8-sig,False,False,False,3099,572,2849,0-4K,direct,partial
JHK_CIV_000011,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,484,utf-8-sig,False,False,False,2199,355,2049,0-4K,direct,partial
JHK_CIV_000012,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,485,utf-8-sig,False,False,False,1937,326,1762,0-4K,direct,partial
JHK_CIV_000013,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,486,utf-8-sig,False,False,False,2168,383,2012,0-4K,direct,partial
JHK_CIV_000014,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,487,utf-8-sig,False,False,False,2293,378,2128,0-4K,direct,partial
JHK_CIV_000015,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,488,utf-8-sig,False,False,False,3102,558,2876,0-4K,direct,partial
JHK_CIV_000017,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,489,utf-8-sig,False,False,False,1570,256,1451,0-4K,direct,partial
JHK_CIV_000018,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,490,utf-8-sig,False,False,False,1346,235,1239,0-4K,direct,partial
JHK_CIV_000019,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,491,utf-8-sig,False,False,False,1367,249,1247,0-4K,direct,partial
JHK_CIV_000020,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,492,utf-8-sig,False,False,False,3862,650,3498,0-4K,direct,partial
JHK_CIV_000021,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,493,utf-8-sig,False,False,False,1474,247,1371,0-4K,direct,partial
JHK_CIV_000022,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,494,utf-8-sig,False,False,False,1476,228,1366,0-4K,direct,partial
JHK_CIV_000024,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,495,utf-8-sig,False,False,False,1030,177,938,0-4K,direct,partial
JHK_CIV_000025,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,496,utf-8-sig,False,False,False,1915,349,1760,0-4K,direct,partial
JHK_CIV_000026,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,497,utf-8-sig,False,False,False,2592,444,2396,0-4K,direct,partial
JHK_CIV_000027,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,498,utf-8-sig,False,False,False,2688,488,2408,0-4K,direct,partial
JHK_CIV_000028,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,499,utf-8-sig,False,False,False,1412,246,1295,0-4K,direct,partial
JHK_CIV_000029,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,500,utf-8-sig,False,False,False,1561,269,1428,0-4K,direct,partial
JHK_CIV_000030,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,501,utf-8-sig,False,False,False,1397,236,1297,0-4K,direct,partial
JHK_CIV_000031,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,502,utf-8-sig,False,False,False,2114,358,1964,0-4K,direct,partial
JHK_CIV_000033,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,503,utf-8-sig,False,False,False,1407,225,1300,0-4K,direct,partial
JHK_CIV_000034,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,504,utf-8-sig,False,False,False,2624,477,2384,0-4K,direct,partial
JHK_CIV_000036,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,505,utf-8-sig,False,False,False,1432,250,1310,0-4K,direct,partial
JHK_CIV_000037,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,506,utf-8-sig,False,False,False,1978,332,1857,0-4K,direct,partial
JHK_CIV_000038,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,507,utf-8-sig,False,False,False,3643,646,3345,0-4K,direct,partial
JHK_CIV_000039,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,508,utf-8-sig,False,False,False,2271,415,2088,0-4K,direct,partial
JHK_CIV_000041,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,509,utf-8-sig,False,False,False,1239,218,1142,0-4K,direct,partial
JHK_CIV_000042,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,510,utf-8-sig,False,False,False,10563,1927,9739,8K-16K,chunk_candidate,partial
JHK_CIV_000043,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,511,utf-8-sig,False,False,False,935,157,863,0-4K,direct,partial
JHK_CIV_000044,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,512,utf-8-sig,False,False,False,2630,469,2419,0-4K,direct,partial
JHK_CIV_000046,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,513,utf-8-sig,False,False,False,1600,286,1440,0-4K,direct,partial
JHK_CIV_000048,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,514,utf-8-sig,False,False,False,1839,301,1691,0-4K,direct,partial
JHK_CIV_000049,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,515,utf-8-sig,False,False,False,10172,1845,9312,8K-16K,chunk_candidate,partial
JHK_CIV_000050,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,516,utf-8-sig,False,False,False,879,153,811,0-4K,direct,partial
JHK_CIV_000051,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,517,utf-8-sig,False,False,False,2721,478,2487,0-4K,direct,partial
JHK_CIV_000052,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,518,utf-8-sig,False,False,False,1330,242,1222,0-4K,direct,partial
JHK_CIV_000054,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,519,utf-8-sig,False,False,False,1576,268,1457,0-4K,direct,partial
JHK_CIV_000055,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,520,utf-8-sig,False,False,False,1522,271,1403,0-4K,direct,partial
JHK_CRIM_000002,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,521,utf-8-sig,False,False,False,1067,170,969,0-4K,direct,partial
JHK_CRIM_000003,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,522,utf-8-sig,False,False,False,1027,160,944,0-4K,direct,partial
JHK_CRIM_000005,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,523,utf-8-sig,False,False,False,1267,224,1157,0-4K,direct,partial
JHK_CRIM_000006,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,524,utf-8-sig,False,False,False,983,154,900,0-4K,direct,partial
JHK_CRIM_000008,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,525,utf-8-sig,False,False,False,3084,526,2838,0-4K,direct,partial
JHK_CRIM_000009,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,526,utf-8-sig,False,False,False,6793,1164,6178,4K-8K,direct,partial
JHK_CRIM_000010,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,527,utf-8-sig,False,False,False,2992,529,2725,0-4K,direct,partial
JHK_CRIM_000011,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,528,utf-8-sig,False,False,False,1099,176,1016,0-4K,direct,partial
JHK_CRIM_000012,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,529,utf-8-sig,False,False,False,1020,163,939,0-4K,direct,partial
JHK_CRIM_000013,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,530,utf-8-sig,False,False,False,1314,220,1202,0-4K,direct,partial
JHK_CRIM_000014,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,531,utf-8-sig,False,False,False,1111,185,1023,0-4K,direct,partial
JHK_CRIM_000015,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,532,utf-8-sig,False,False,False,1173,186,1067,0-4K,direct,partial
JHK_CRIM_000016,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,533,utf-8-sig,False,False,False,1089,177,991,0-4K,direct,partial
JHK_CRIM_000019,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,534,utf-8-sig,False,False,False,1686,281,1556,0-4K,direct,partial
JHK_CRIM_000020,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,535,utf-8-sig,False,False,False,4973,876,4627,4K-8K,direct,partial
JHK_CRIM_000021,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,536,utf-8-sig,False,False,False,1192,191,1084,0-4K,direct,partial
JHK_CRIM_000022,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,537,utf-8-sig,False,False,False,1291,213,1174,0-4K,direct,partial
JHK_CRIM_000023,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,538,utf-8-sig,False,False,False,1232,190,1124,0-4K,direct,partial
JHK_CRIM_000024,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,539,utf-8-sig,False,False,False,2551,457,2315,0-4K,direct,partial
JHK_CRIM_000025,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,540,utf-8-sig,False,False,False,1256,205,1135,0-4K,direct,partial
JHK_CRIM_000026,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,541,utf-8-sig,False,False,False,1493,252,1375,0-4K,direct,partial
JHK_CRIM_000027,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,542,utf-8-sig,False,False,False,1138,186,1036,0-4K,direct,partial
JHK_CRIM_000028,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,543,utf-8-sig,False,False,False,966,173,890,0-4K,direct,partial
JHK_CRIM_000031,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,544,utf-8-sig,False,False,False,1248,219,1143,0-4K,direct,partial
JHK_CRIM_000032,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,545,utf-8-sig,False,False,False,1512,254,1378,0-4K,direct,partial
JHK_CRIM_000034,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,546,utf-8-sig,False,False,False,1089,177,991,0-4K,direct,partial
JHK_CRIM_000036,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,547,utf-8-sig,False,False,False,1584,253,1465,0-4K,direct,partial
JHK_CRIM_000037,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,548,utf-8-sig,False,False,False,1227,205,1114,0-4K,direct,partial
JHK_CRIM_000039,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,549,utf-8-sig,False,False,False,1018,162,920,0-4K,direct,partial
JHK_CRIM_000040,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,550,utf-8-sig,False,False,False,2920,535,2690,0-4K,direct,partial
JHK_CRIM_000041,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,551,utf-8-sig,False,False,False,1353,228,1250,0-4K,direct,partial
JHK_CRIM_000042,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,552,utf-8-sig,False,False,False,1089,180,987,0-4K,direct,partial
JHK_CRIM_000043,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,553,utf-8-sig,False,False,False,1155,185,1062,0-4K,direct,partial
JHK_CRIM_000044,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,554,utf-8-sig,False,False,False,1174,191,1077,0-4K,direct,partial
JHK_CRIM_000046,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,555,utf-8-sig,False,False,False,2775,488,2533,0-4K,direct,partial
JHK_CRIM_000048,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,556,utf-8-sig,False,False,False,1246,209,1150,0-4K,direct,partial
JHK_CRIM_000049,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,557,utf-8-sig,False,False,False,2171,393,1993,0-4K,direct,partial
JHK_CRIM_000050,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,558,utf-8-sig,False,False,False,1061,168,971,0-4K,direct,partial
JHK_CRIM_000051,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,559,utf-8-sig,False,False,False,1404,240,1292,0-4K,direct,partial
JHK_CRIM_000052,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,560,utf-8-sig,False,False,False,1620,275,1489,0-4K,direct,partial
JHK_CRIM_000053,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,561,utf-8-sig,False,False,False,1202,200,1096,0-4K,direct,partial
JHK_CRIM_000054,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,562,utf-8-sig,False,False,False,1287,213,1196,0-4K,direct,partial
JHK_CRIM_000055,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,563,utf-8-sig,False,False,False,1184,198,1085,0-4K,direct,partial
JHK_CRIM_000058,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,564,utf-8-sig,False,False,False,1070,171,973,0-4K,direct,partial
JHK_CRIM_000059,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,565,utf-8-sig,False,False,False,1068,190,974,0-4K,direct,partial
MP_ADM_000001,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,566,utf-8-sig,False,False,False,5466,1066,4908,4K-8K,direct,partial
MP_ADM_000003,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,567,utf-8-sig,False,False,False,5436,946,4981,4K-8K,direct,partial
MP_ADM_000004,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,568,utf-8-sig,False,False,False,6983,1275,6411,4K-8K,direct,partial
MP_ADM_000005,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,569,utf-8-sig,False,False,False,14102,2637,12875,8K-16K,chunk_candidate,partial
MP_ADM_000006,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,570,utf-8-sig,False,False,False,32759,6172,30170,16K-32K,chunk_candidate,all_missing
MP_ADM_000007,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,571,utf-8-sig,False,False,False,1313,219,1192,0-4K,direct,partial
MP_ADM_000008,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,572,utf-8-sig,False,False,False,5223,941,4675,4K-8K,direct,partial
MP_ADM_000009,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,573,utf-8-sig,False,False,False,11280,1975,10366,8K-16K,chunk_candidate,partial
MP_ADM_000010,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,574,utf-8-sig,False,False,False,32759,6055,30292,16K-32K,chunk_candidate,all_missing
MP_ADM_000011,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,575,utf-8-sig,False,False,True,8014,1439,7309,4K-8K,chunk_candidate,partial
MP_CIV_000001,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,576,utf-8-sig,False,False,False,8662,1666,7897,4K-8K,chunk_candidate,partial
MP_CIV_000003,Hindi,Civil,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,577,utf-8-sig,False,False,False,7178,1279,6595,4K-8K,direct,partial
MP_CON_000002,Hindi,Constitutional,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,578,utf-8-sig,False,False,True,7959,1439,7268,4K-8K,chunk_candidate,partial
MP_CRIM_000001,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,579,utf-8-sig,False,False,False,11682,2176,10622,8K-16K,chunk_candidate,partial
MP_CRIM_000002,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,580,utf-8-sig,False,False,False,3397,603,3124,0-4K,direct,partial
MP_CRIM_000003,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,581,utf-8-sig,False,False,False,15134,2835,13831,8K-16K,chunk_candidate,partial
MP_CRIM_000005,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,582,utf-8-sig,False,False,False,9620,1875,8739,8K-16K,chunk_candidate,partial
MP_CRIM_000006,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,583,utf-8-sig,False,False,False,3175,580,2901,0-4K,direct,partial
MP_CRIM_000007,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,584,utf-8-sig,False,False,False,2896,537,2613,0-4K,direct,partial
MP_CRIM_000008,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,585,utf-8-sig,False,False,False,10651,1936,9652,8K-16K,chunk_candidate,partial
MP_CRIM_000009,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,586,utf-8-sig,False,False,False,32179,6079,29461,16K-32K,chunk_candidate,partial
MP_CRIM_000010,Hindi,Criminal,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,587,utf-8-sig,False,False,False,8794,1571,8017,8K-16K,chunk_candidate,partial
PAT_ADM_000001,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,588,utf-8-sig,False,False,False,2196,374,2010,0-4K,direct,partial
PAT_ADM_000002,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,589,utf-8-sig,False,False,False,2871,519,2630,0-4K,direct,partial
PAT_ADM_000003,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,590,utf-8-sig,False,False,False,1777,293,1658,0-4K,direct,partial
PAT_ADM_000007,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,591,utf-8-sig,False,False,False,1100,180,1008,0-4K,direct,partial
PAT_ADM_000008,Hindi,Administrative,final_merged_hindi_cleaned.csv,final_merged_hindi_cleaned.csv,592,utf-8-sig,False,False,False,2280,426,2088,0-4K,direct,partial
